Mexico;https://en.wikipedia.org/wiki/List_of_universities_in_Mexico
of_higher_education;https://en.wikipedia.org/wiki/Lists_of_American_institutions_of_higher_education
Argentina;https://en.wikipedia.org/wiki/List_of_universities_in_Argentina
Bolivia;https://en.wikipedia.org/wiki/List_of_universities_in_Bolivia
Brazil_by_state;https://en.wikipedia.org/wiki/List_of_universities_in_Brazil_by_state
Chile;https://en.wikipedia.org/wiki/List_of_universities_in_Chile
Colombia;https://en.wikipedia.org/wiki/List_of_universities_in_Colombia
Ecuador;https://en.wikipedia.org/wiki/List_of_universities_in_Ecuador
colleges_in_Guyana;https://en.wikipedia.org/wiki/List_of_universities_and_colleges_in_Guyana
Paraguay;https://en.wikipedia.org/wiki/List_of_universities_in_Paraguay
Peru;https://en.wikipedia.org/wiki/List_of_universities_in_Peru
Uruguay;https://en.wikipedia.org/wiki/List_of_universities_in_Uruguay
Venezuela;https://en.wikipedia.org/wiki/List_of_universities_in_Venezuela
Afghanistan;https://en.wikipedia.org/wiki/List_of_universities_in_Afghanistan
Kazakhstan;https://en.wikipedia.org/wiki/List_of_universities_in_Kazakhstan
Kyrgyzstan;https://en.wikipedia.org/wiki/List_of_universities_in_Kyrgyzstan
Tajikistan;https://en.wikipedia.org/wiki/List_of_universities_in_Tajikistan
Turkmenistan;https://en.wikipedia.org/wiki/List_of_universities_in_Turkmenistan
Uzbekistan;https://en.wikipedia.org/wiki/List_of_universities_in_Uzbekistan
China;https://en.wikipedia.org/wiki/List_of_universities_in_China
institutions_in_Hong_Kong;https://en.wikipedia.org/wiki/List_of_higher_education_institutions_in_Hong_Kong
Macau;https://en.wikipedia.org/wiki/List_of_universities_in_Macau
Taiwan;https://en.wikipedia.org/wiki/List_of_universities_in_Taiwan
Japan;https://en.wikipedia.org/wiki/List_of_universities_in_Japan
Mongolia;https://en.wikipedia.org/wiki/List_of_universities_in_Mongolia
North_Korea;https://en.wikipedia.org/wiki/List_of_universities_in_North_Korea
colleges_in_South_Korea;https://en.wikipedia.org/wiki/List_of_universities_and_colleges_in_South_Korea
Brunei;https://en.wikipedia.org/wiki/List_of_universities_in_Brunei
Cambodia;https://en.wikipedia.org/wiki/List_of_universities_in_Cambodia
East_Timor;https://en.wikipedia.org/wiki/List_of_universities_in_East_Timor
Indonesia;https://en.wikipedia.org/wiki/List_of_universities_in_Indonesia
Laos;https://en.wikipedia.org/wiki/List_of_universities_in_Laos
Malaysia;https://en.wikipedia.org/wiki/List_of_universities_in_Malaysia
Myanmar;https://en.wikipedia.org/wiki/List_of_universities_in_Myanmar
colleges_in_the_Philippines;https://en.wikipedia.org/wiki/List_of_universities_and_colleges_in_the_Philippines
colleges_in_Singapore;https://en.wikipedia.org/wiki/List_of_universities_and_colleges_in_Singapore
colleges_in_Thailand;https://en.wikipedia.org/wiki/List_of_universities_and_colleges_in_Thailand
Vietnam;https://en.wikipedia.org/wiki/List_of_universities_in_Vietnam
Bangladesh;https://en.wikipedia.org/wiki/List_of_universities_in_Bangladesh
Bhutan;https://en.wikipedia.org/wiki/List_of_universities_in_Bhutan
India;https://en.wikipedia.org/wiki/List_of_universities_in_India
colleges_in_Nepal;https://en.wikipedia.org/wiki/List_of_universities_and_colleges_in_Nepal
Pakistan;https://en.wikipedia.org/wiki/List_of_universities_in_Pakistan
Sri_Lanka;https://en.wikipedia.org/wiki/List_of_universities_in_Sri_Lanka
Bahrain;https://en.wikipedia.org/wiki/List_of_universities_in_Bahrain
Iran;https://en.wikipedia.org/wiki/List_of_universities_in_Iran
Iraq;https://en.wikipedia.org/wiki/List_of_universities_in_Iraq
and_colleges;https://en.wikipedia.org/wiki/List_of_Israeli_universities_and_colleges
Jordan;https://en.wikipedia.org/wiki/List_of_universities_in_Jordan
Kuwait;https://en.wikipedia.org/wiki/List_of_universities_in_Kuwait
Lebanon;https://en.wikipedia.org/wiki/List_of_universities_in_Lebanon
colleges_in_Oman;https://en.wikipedia.org/wiki/List_of_universities_and_colleges_in_Oman
colleges_in_Palestine;https://en.wikipedia.org/wiki/List_of_universities_and_colleges_in_Palestine
colleges_in_Qatar;https://en.wikipedia.org/wiki/List_of_universities_and_colleges_in_Qatar
colleges_in_Saudi_Arabia;https://en.wikipedia.org/wiki/List_of_universities_and_colleges_in_Saudi_Arabia
Syria;https://en.wikipedia.org/wiki/List_of_universities_in_Syria
colleges_in_the_United_Arab_Emirates;https://en.wikipedia.org/wiki/List_of_universities_and_colleges_in_the_United_Arab_Emirates
Yemen;https://en.wikipedia.org/wiki/List_of_universities_in_Yemen
Albania;https://en.wikipedia.org/wiki/List_of_universities_in_Albania
Armenia;https://en.wikipedia.org/wiki/List_of_universities_in_Armenia
Azerbaijan;https://en.wikipedia.org/wiki/List_of_universities_in_Azerbaijan
Belarus;https://en.wikipedia.org/wiki/List_of_universities_in_Belarus
Bosnia_and_Herzegovina;https://en.wikipedia.org/wiki/List_of_universities_in_Bosnia_and_Herzegovina
colleges_in_Bulgaria;https://en.wikipedia.org/wiki/List_of_universities_and_colleges_in_Bulgaria
colleges_in_Croatia;https://en.wikipedia.org/wiki/List_of_universities_and_colleges_in_Croatia
the_Czech_Republic;https://en.wikipedia.org/wiki/List_of_universities_in_the_Czech_Republic
Georgia_(country);https://en.wikipedia.org/wiki/List_of_universities_in_Georgia_(country)
colleges_in_Hungary;https://en.wikipedia.org/wiki/List_of_universities_and_colleges_in_Hungary
Kosovo;https://en.wikipedia.org/wiki/List_of_universities_in_Kosovo
Moldova;https://en.wikipedia.org/wiki/List_of_universities_in_Moldova
Montenegro;https://en.wikipedia.org/wiki/List_of_universities_in_Montenegro
North_Macedonia;https://en.wikipedia.org/wiki/List_of_universities_in_North_Macedonia
Poland;https://en.wikipedia.org/wiki/List_of_universities_in_Poland
Romania;https://en.wikipedia.org/wiki/List_of_universities_in_Romania
Russia;https://en.wikipedia.org/wiki/List_of_universities_in_Russia
Serbia;https://en.wikipedia.org/wiki/List_of_universities_in_Serbia
colleges_in_Slovakia;https://en.wikipedia.org/wiki/List_of_universities_and_colleges_in_Slovakia
Slovenia;https://en.wikipedia.org/wiki/List_of_universities_in_Slovenia
Ukraine;https://en.wikipedia.org/wiki/List_of_universities_in_Ukraine
Denmark;https://en.wikipedia.org/wiki/List_of_universities_in_Denmark
Estonia;https://en.wikipedia.org/wiki/List_of_universities_in_Estonia
Finland;https://en.wikipedia.org/wiki/List_of_universities_in_Finland
Greenland;https://en.wikipedia.org/wiki/List_of_universities_in_Greenland
Iceland;https://en.wikipedia.org/wiki/List_of_universities_in_Iceland
